"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS - ANP",,,,,,,,,,,,,,
SUPERINTENDÊNCIA DE DEFESA DA CONCORRÊNCIA,,,,,,,,,,,,,,
SISTEMA DE LEVANTAMENTO DE PREÇOS,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
INTERVALO DE TEMPO: SEMANAL,,,,,,,,,,,,,,
PERÍODO: 11/05/2025 A 17/05/2025,,,,,,,,,,,,,,
COMBUSTÍVEL: TODOS,,,,,,,,,,,,,,
TIPO RELATÓRIO: MUNICÍPIO,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CNPJ,RAZÃO,FANTASIA,ENDEREÇO,NÚMERO,COMPLEMENTO,BAIRRO,CEP,MUNICÍPIO,ESTADO,BANDEIRA,PRODUTO,UNIDADE DE MEDIDA,PREÇO DE REVENDA,DATA DA COLETA
 27.003.598/0001-29,RODA COMERCIO DE COMBUSTIVEIS LTDA.,,AVENIDA DOM JOAO BECKER,170,,CENTRO,93010-010,SAO LEOPOLDO,RIO GRANDE DO SUL,IPIRANGA,GNV,R$ / m³,4.79,5/12/2025
 27.003.598/0001-29,RODA COMERCIO DE COMBUSTIVEIS LTDA.,,AVENIDA DOM JOAO BECKER,170,,CENTRO,93010-010,SAO LEOPOLDO,RIO GRANDE DO SUL,IPIRANGA,GASOLINA COMUM,R$ / litro,5.99,5/12/2025
 27.003.598/0001-29,RODA COMERCIO DE COMBUSTIVEIS LTDA.,,AVENIDA DOM JOAO BECKER,170,,CENTRO,93010-010,SAO LEOPOLDO,RIO GRANDE DO SUL,IPIRANGA,GASOLINA ADITIVADA,R$ / litro,6.29,5/12/2025
 26.629.092/0001-67,RIACHUELO COMERCIO DE GAS EIRELI,,RUA ANA NERI,1020,1020 A,ROCHA,20960-005,RIO DE JANEIRO,RIO DE JANEIRO,BRANCA,GLP,R$ / 13 kg,100.00,5/12/2025
 09.001.879/0020-23,COMERCIAL AMAZONIA DE PETROLEO LTDA,,AVENIDA JULIO DOMINGOS DE CAMPOS (LOT JD GLORIA),3333,ANTIGA AVENIDA            JULIO CAMPOS,GLORIA,78140-340,VARZEA GRANDE,MATO GROSSO,BRANCA,GASOLINA COMUM,R$ / litro,5.85,5/14/2025
 09.001.879/0020-23,COMERCIAL AMAZONIA DE PETROLEO LTDA,,AVENIDA JULIO DOMINGOS DE CAMPOS (LOT JD GLORIA),3333,ANTIGA AVENIDA            JULIO CAMPOS,GLORIA,78140-340,VARZEA GRANDE,MATO GROSSO,BRANCA,GASOLINA ADITIVADA,R$ / litro,5.87,5/14/2025
 09.001.879/0020-23,COMERCIAL AMAZONIA DE PETROLEO LTDA,,AVENIDA JULIO DOMINGOS DE CAMPOS (LOT JD GLORIA),3333,ANTIGA AVENIDA            JULIO CAMPOS,GLORIA,78140-340,VARZEA GRANDE,MATO GROSSO,BRANCA,DIESEL S10,R$ / litro,5.65,5/14/2025
 09.001.879/0020-23,COMERCIAL AMAZONIA DE PETROLEO LTDA,,AVENIDA JULIO DOMINGOS DE CAMPOS (LOT JD GLORIA),3333,ANTIGA AVENIDA            JULIO CAMPOS,GLORIA,78140-340,VARZEA GRANDE,MATO GROSSO,BRANCA,ETANOL,R$ / litro,3.97,5/14/2025
 26.743.803/0001-20,AUTO POSTO SINOP LTDA,,RUA JOAO PEDRO MOREIRA DE CARVALHO,1860,,SETOR INDUSTRIAL,78557-135,SINOP,MATO GROSSO,VIBRA,GASOLINA COMUM,R$ / litro,6.89,5/12/2025
 26.743.803/0001-20,AUTO POSTO SINOP LTDA,,RUA JOAO PEDRO MOREIRA DE CARVALHO,1860,,SETOR INDUSTRIAL,78557-135,SINOP,MATO GROSSO,VIBRA,GASOLINA ADITIVADA,R$ / litro,7.09,5/12/2025
 26.743.803/0001-20,AUTO POSTO SINOP LTDA,,RUA JOAO PEDRO MOREIRA DE CARVALHO,1860,,SETOR INDUSTRIAL,78557-135,SINOP,MATO GROSSO,VIBRA,DIESEL S500,R$ / litro,6.89,5/12/2025
 26.743.803/0001-20,AUTO POSTO SINOP LTDA,,RUA JOAO PEDRO MOREIRA DE CARVALHO,1860,,SETOR INDUSTRIAL,78557-135,SINOP,MATO GROSSO,VIBRA,DIESEL S10,R$ / litro,6.94,5/12/2025
 26.743.803/0001-20,AUTO POSTO SINOP LTDA,,RUA JOAO PEDRO MOREIRA DE CARVALHO,1860,,SETOR INDUSTRIAL,78557-135,SINOP,MATO GROSSO,VIBRA,ETANOL,R$ / litro,4.49,5/12/2025
 26.174.575/0001-14,L DE A CARLOS - ME,,RUA   HENRIQUE DIAS,140,A,BOM PASTOR,59060-170,NATAL,RIO GRANDE DO NORTE,LIQUIGÁS,GLP,R$ / 13 kg,100.00,5/15/2025
 27.244.728/0001-15,AUTO POSTO XINGU AVENIDA - LTDA,,AVENIDA JOAO AMADEU,3371,,JARDIM ANA CRISTINA,15700-194,JALES,SAO PAULO,BRANCA,GASOLINA COMUM,R$ / litro,5.96,5/15/2025
 27.244.728/0001-15,AUTO POSTO XINGU AVENIDA - LTDA,,AVENIDA JOAO AMADEU,3371,,JARDIM ANA CRISTINA,15700-194,JALES,SAO PAULO,BRANCA,DIESEL S500,R$ / litro,5.97,5/15/2025
 27.244.728/0001-15,AUTO POSTO XINGU AVENIDA - LTDA,,AVENIDA JOAO AMADEU,3371,,JARDIM ANA CRISTINA,15700-194,JALES,SAO PAULO,BRANCA,DIESEL S10,R$ / litro,5.99,5/15/2025
 27.244.728/0001-15,AUTO POSTO XINGU AVENIDA - LTDA,,AVENIDA JOAO AMADEU,3371,,JARDIM ANA CRISTINA,15700-194,JALES,SAO PAULO,BRANCA,ETANOL,R$ / litro,3.89,5/15/2025
 07.757.511/0003-63,F R DE ARAUJO ALBUQUERQUE - ME,,RODOVIA MA 026,90,,POV MONTIVIDEU,65400-000,CODO,MARANHAO,BRANCA,GASOLINA ADITIVADA,R$ / litro,6.68,5/13/2025
 07.757.511/0003-63,F R DE ARAUJO ALBUQUERQUE - ME,,RODOVIA MA 026,90,,POV MONTIVIDEU,65400-000,CODO,MARANHAO,BRANCA,DIESEL S500,R$ / litro,6.71,5/13/2025
 07.757.511/0003-63,F R DE ARAUJO ALBUQUERQUE - ME,,RODOVIA MA 026,90,,POV MONTIVIDEU,65400-000,CODO,MARANHAO,BRANCA,DIESEL S10,R$ / litro,6.80,5/13/2025
 07.757.511/0003-63,F R DE ARAUJO ALBUQUERQUE - ME,,RODOVIA MA 026,90,,POV MONTIVIDEU,65400-000,CODO,MARANHAO,BRANCA,ETANOL,R$ / litro,5.60,5/13/2025
 07.757.511/0003-63,F R DE ARAUJO ALBUQUERQUE - ME,,RODOVIA MA 026,90,,POV MONTIVIDEU,65400-000,CODO,MARANHAO,BRANCA,GASOLINA COMUM,R$ / litro,6.67,5/13/2025
 27.012.682/0001-09,MARIA APARECIDA DA SILVA 13339491895,,RUA   ANGÉLICA COLINO PAES DE ALMEIDA,200,,PARQUE DAS AROEIRAS,15042-090,SAO JOSE DO RIO PRETO,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,115.00,5/14/2025
 27.108.918/0001-05,AMANDA APARECIDA DO VALE,,AVENIDA RUI BARBOSA,1468,QUADRA13                  LOTE  11,SETOR JARDIM MARISTA,75383-498,TRINDADE,GOIAS,LIQUIGÁS,GLP,R$ / 13 kg,89.99,5/15/2025
 22.970.556/0001-43,ALVES E CRESPO REVENDEDOR DE GLP - ME,,RUA DOUTOR BEDA,655,,PQ SÃO BENEDITO,28028-110,CAMPOS DOS GOYTACAZES,RIO DE JANEIRO,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,95.00,5/15/2025
 21.937.108/0001-85,PAULO ROGERIO ROSALEN,PAULO ROGERIO ROSALEN,RUA SENADOR SALGADO FILHO,920,,CENTRO,89500-296,CACADOR,SANTA CATARINA,BRANCA,GLP,R$ / 13 kg,115.00,5/12/2025
 24.323.949/0001-90,ANDRE FELIPE NICOLAU DOS SANTOS MERCEARIA,ALEX GÁS,RUA ENGENHEIRO MERCER,1220,,CONJUNTO HABITACIONAL PRIMAVERA,87308-168,CAMPO MOURAO,PARANA,BRANCA,GLP,R$ / 13 kg,105.00,5/14/2025
 26.179.832/0001-00,POSTO ALPHA W COMERCIO DE COMBUSTIVEIS LTDA,,AVENIDA DOUTOR ARTUR BERNARDES,682,ANEXO 686,PARQUE ROSARIO,28015-325,CAMPOS DOS GOYTACAZES,RIO DE JANEIRO,IPIRANGA,GASOLINA COMUM,R$ / litro,6.49,5/15/2025
 26.179.832/0001-00,POSTO ALPHA W COMERCIO DE COMBUSTIVEIS LTDA,,AVENIDA DOUTOR ARTUR BERNARDES,682,ANEXO 686,PARQUE ROSARIO,28015-325,CAMPOS DOS GOYTACAZES,RIO DE JANEIRO,IPIRANGA,GASOLINA ADITIVADA,R$ / litro,6.52,5/15/2025
 26.179.832/0001-00,POSTO ALPHA W COMERCIO DE COMBUSTIVEIS LTDA,,AVENIDA DOUTOR ARTUR BERNARDES,682,ANEXO 686,PARQUE ROSARIO,28015-325,CAMPOS DOS GOYTACAZES,RIO DE JANEIRO,IPIRANGA,DIESEL S500,R$ / litro,6.18,5/15/2025
 26.179.832/0001-00,POSTO ALPHA W COMERCIO DE COMBUSTIVEIS LTDA,,AVENIDA DOUTOR ARTUR BERNARDES,682,ANEXO 686,PARQUE ROSARIO,28015-325,CAMPOS DOS GOYTACAZES,RIO DE JANEIRO,IPIRANGA,DIESEL S10,R$ / litro,6.28,5/15/2025
 26.179.832/0001-00,POSTO ALPHA W COMERCIO DE COMBUSTIVEIS LTDA,,AVENIDA DOUTOR ARTUR BERNARDES,682,ANEXO 686,PARQUE ROSARIO,28015-325,CAMPOS DOS GOYTACAZES,RIO DE JANEIRO,IPIRANGA,ETANOL,R$ / litro,4.74,5/15/2025
 27.152.352/0001-19,LIDER GAS LTDA,,AVENIDA PERIMETRAL PRESIDENTE TANCREDO DE ALMEIDA NEVES,3785,,JARDIM BANDEIRANTES,87308-395,CAMPO MOURAO,PARANA,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,110.00,5/14/2025
 24.819.247/0001-00,POSTO SAO JOSE DO LAGO LTDA,,AVENIDA JOAQUIM LOPES AGUILA,25,,CENTRO,13614-032,LEME,SAO PAULO,RAIZEN,GASOLINA COMUM,R$ / litro,6.39,5/13/2025
 24.819.247/0001-00,POSTO SAO JOSE DO LAGO LTDA,,AVENIDA JOAQUIM LOPES AGUILA,25,,CENTRO,13614-032,LEME,SAO PAULO,RAIZEN,GASOLINA ADITIVADA,R$ / litro,6.69,5/13/2025
 24.819.247/0001-00,POSTO SAO JOSE DO LAGO LTDA,,AVENIDA JOAQUIM LOPES AGUILA,25,,CENTRO,13614-032,LEME,SAO PAULO,RAIZEN,ETANOL,R$ / litro,4.39,5/13/2025
 23.786.637/0001-50,MACIEL FERNANDES DA FONSECA 30349448884,,AVENIDA   OTTO RIBEIRO,361,,SAN FERNANDO VALLEY,19800-300,ASSIS,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,115.00,5/15/2025
 27.115.346/0001-91,JC GAS LTDA,,AVENIDA ANDRE VIDAL DE NEGREIROS,81,LETRA B,CENTRO,55900-000,GOIANA,PERNAMBUCO,BAHIANA,GLP,R$ / 13 kg,87.00,5/15/2025
 26.457.186/0001-04,ROGERIO E WANDER LTDA,POPULAR GAS,AVENIDA CURUSSA,SN,QUADRA24                  LOTE  01,CARDOSO,74933-077,APARECIDA DE GOIANIA,GOIAS,BRANCA,GLP,R$ / 13 kg,110.00,5/12/2025
 13.901.790/0006-32,CJCM PETROLEO LTDA.,,AVENIDA MARECHAL MASCARENHAS DE MORAIS,4900,,IMBIRIBEIRA,51200-000,RECIFE,PERNAMBUCO,RAIZEN,GNV,R$ / m³,4.72,5/12/2025
 13.901.790/0006-32,CJCM PETROLEO LTDA.,,AVENIDA MARECHAL MASCARENHAS DE MORAIS,4900,,IMBIRIBEIRA,51200-000,RECIFE,PERNAMBUCO,RAIZEN,GASOLINA COMUM,R$ / litro,6.57,5/12/2025
 13.901.790/0006-32,CJCM PETROLEO LTDA.,,AVENIDA MARECHAL MASCARENHAS DE MORAIS,4900,,IMBIRIBEIRA,51200-000,RECIFE,PERNAMBUCO,RAIZEN,GASOLINA ADITIVADA,R$ / litro,6.87,5/12/2025
 13.901.790/0006-32,CJCM PETROLEO LTDA.,,AVENIDA MARECHAL MASCARENHAS DE MORAIS,4900,,IMBIRIBEIRA,51200-000,RECIFE,PERNAMBUCO,RAIZEN,DIESEL S10,R$ / litro,5.77,5/12/2025
 13.901.790/0006-32,CJCM PETROLEO LTDA.,,AVENIDA MARECHAL MASCARENHAS DE MORAIS,4900,,IMBIRIBEIRA,51200-000,RECIFE,PERNAMBUCO,RAIZEN,ETANOL,R$ / litro,4.97,5/12/2025
 22.642.962/0001-87,QUEIROZ DISTRIBUIDORA E CONVENIÊNCIA EIRELI - ME,,AVENIDA PINHEIRO MACHADO,1941,,SÃO CRISTÓVÃO,76804-047,PORTO VELHO,RONDONIA,BRANCA,GLP,R$ / 13 kg,110.00,5/12/2025
 11.084.319/0002-40,COELHO COMERCIO DE COMBUSTIVEL LTDA,,"AVENIDA MENDONCA FURTADO, ESQUINA COM A AVENIDA NAZEAZENO FERREIRA",680,,RIOZINHO,68600-000,BRAGANCA,PARA,BRANCA,GASOLINA COMUM,R$ / litro,6.29,5/12/2025
 11.084.319/0002-40,COELHO COMERCIO DE COMBUSTIVEL LTDA,,"AVENIDA MENDONCA FURTADO, ESQUINA COM A AVENIDA NAZEAZENO FERREIRA",680,,RIOZINHO,68600-000,BRAGANCA,PARA,BRANCA,GASOLINA ADITIVADA,R$ / litro,6.39,5/12/2025
 11.084.319/0002-40,COELHO COMERCIO DE COMBUSTIVEL LTDA,,"AVENIDA MENDONCA FURTADO, ESQUINA COM A AVENIDA NAZEAZENO FERREIRA",680,,RIOZINHO,68600-000,BRAGANCA,PARA,BRANCA,DIESEL S500,R$ / litro,6.20,5/12/2025
 11.084.319/0002-40,COELHO COMERCIO DE COMBUSTIVEL LTDA,,"AVENIDA MENDONCA FURTADO, ESQUINA COM A AVENIDA NAZEAZENO FERREIRA",680,,RIOZINHO,68600-000,BRAGANCA,PARA,BRANCA,DIESEL S10,R$ / litro,6.25,5/12/2025
 14.662.197/0003-09,A MARINHO DE SOUSA - ME,,RODOVIA MA 106,350,SETOR KM 04,PONTA DE SANTANA,65200-000,PINHEIRO,MARANHAO,BRANCA,GASOLINA COMUM,R$ / litro,6.13,5/12/2025
 14.662.197/0003-09,A MARINHO DE SOUSA - ME,,RODOVIA MA 106,350,SETOR KM 04,PONTA DE SANTANA,65200-000,PINHEIRO,MARANHAO,BRANCA,DIESEL S500,R$ / litro,6.46,5/12/2025
 14.662.197/0003-09,A MARINHO DE SOUSA - ME,,RODOVIA MA 106,350,SETOR KM 04,PONTA DE SANTANA,65200-000,PINHEIRO,MARANHAO,BRANCA,ETANOL,R$ / litro,4.95,5/12/2025
 26.668.008/0001-14,EDIVAN DE LIMA CAMPOS 05079824441,,RUA DOM  ANTÔNIO DE ALMEIDA LUSTOSA,621,,PLANALTO,59073-110,NATAL,RIO GRANDE DO NORTE,LIQUIGÁS,GLP,R$ / 13 kg,92.00,5/13/2025
 27.112.369/0001-42,FACILITE GAS LTDA,,RUA SAO SEBASTIAO,1668,,CANTO DA VARZEA,64600-156,PICOS,PIAUI,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,105.00,5/15/2025
 18.590.664/0001-13,A1 COMBUSTIVEIS GOIATUBA LTDA,,AVENIDA PRESIDENTE VARGAS,357,,SETOR IMPERIAL,75600-000,GOIATUBA,GOIAS,BRANCA,GASOLINA COMUM,R$ / litro,5.76,5/15/2025
 18.590.664/0001-13,A1 COMBUSTIVEIS GOIATUBA LTDA,,AVENIDA PRESIDENTE VARGAS,357,,SETOR IMPERIAL,75600-000,GOIATUBA,GOIAS,BRANCA,GASOLINA ADITIVADA,R$ / litro,5.76,5/15/2025
 18.590.664/0001-13,A1 COMBUSTIVEIS GOIATUBA LTDA,,AVENIDA PRESIDENTE VARGAS,357,,SETOR IMPERIAL,75600-000,GOIATUBA,GOIAS,BRANCA,DIESEL S500,R$ / litro,5.62,5/15/2025
 18.590.664/0001-13,A1 COMBUSTIVEIS GOIATUBA LTDA,,AVENIDA PRESIDENTE VARGAS,357,,SETOR IMPERIAL,75600-000,GOIATUBA,GOIAS,BRANCA,DIESEL S10,R$ / litro,5.62,5/15/2025
 18.590.664/0001-13,A1 COMBUSTIVEIS GOIATUBA LTDA,,AVENIDA PRESIDENTE VARGAS,357,,SETOR IMPERIAL,75600-000,GOIATUBA,GOIAS,BRANCA,ETANOL,R$ / litro,3.86,5/15/2025
 22.274.861/0001-09,P.H.B. DE OLIVEIRA EIRELI,,AVENIDA PARANA,600,,ZONA 01,87200-087,CIANORTE,PARANA,CIAPETRO,GASOLINA ADITIVADA,R$ / litro,6.35,5/15/2025
 22.274.861/0001-09,P.H.B. DE OLIVEIRA EIRELI,,AVENIDA PARANA,600,,ZONA 01,87200-087,CIANORTE,PARANA,CIAPETRO,DIESEL S500,R$ / litro,5.79,5/15/2025
 22.274.861/0001-09,P.H.B. DE OLIVEIRA EIRELI,,AVENIDA PARANA,600,,ZONA 01,87200-087,CIANORTE,PARANA,CIAPETRO,DIESEL S10,R$ / litro,5.88,5/15/2025
 22.274.861/0001-09,P.H.B. DE OLIVEIRA EIRELI,,AVENIDA PARANA,600,,ZONA 01,87200-087,CIANORTE,PARANA,CIAPETRO,ETANOL,R$ / litro,4.19,5/15/2025
 22.274.861/0001-09,P.H.B. DE OLIVEIRA EIRELI,,AVENIDA PARANA,600,,ZONA 01,87200-087,CIANORTE,PARANA,CIAPETRO,GASOLINA COMUM,R$ / litro,6.29,5/15/2025
 14.877.411/0001-74,PEDRO HENRIQUE DE SOUZA GAS,,RUA DO LIMOEIRO,878,,FRANCISCANOS,63020-070,JUAZEIRO DO NORTE,CEARA,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,120.00,5/12/2025
 06.906.791/0003-61,AUTO POSTO SERVICOS NOVA OPCAO LTDA,POSTO SÃO THOMÉ II,AVENIDA ORLANDO REZENDE ANDRADE,841,,JARDIM UNIVERSO,37410-000,TRES CORACOES,MINAS GERAIS,BRANCA,GASOLINA COMUM,R$ / litro,6.29,5/14/2025
 06.906.791/0003-61,AUTO POSTO SERVICOS NOVA OPCAO LTDA,POSTO SÃO THOMÉ II,AVENIDA ORLANDO REZENDE ANDRADE,841,,JARDIM UNIVERSO,37410-000,TRES CORACOES,MINAS GERAIS,BRANCA,ETANOL,R$ / litro,4.29,5/14/2025
 27.091.038/0001-73,AUTO POSTO MIRALDO EIRELI,,AVENIDA JOAQUIM MIGUEL COUTO,1170,,VILA PAULISTA,11510-010,CUBATAO,SAO PAULO,ALE,GASOLINA COMUM,R$ / litro,6.55,5/14/2025
 27.091.038/0001-73,AUTO POSTO MIRALDO EIRELI,,AVENIDA JOAQUIM MIGUEL COUTO,1170,,VILA PAULISTA,11510-010,CUBATAO,SAO PAULO,ALE,DIESEL S500,R$ / litro,6.29,5/14/2025
 27.091.038/0001-73,AUTO POSTO MIRALDO EIRELI,,AVENIDA JOAQUIM MIGUEL COUTO,1170,,VILA PAULISTA,11510-010,CUBATAO,SAO PAULO,ALE,DIESEL S10,R$ / litro,6.65,5/14/2025
 27.091.038/0001-73,AUTO POSTO MIRALDO EIRELI,,AVENIDA JOAQUIM MIGUEL COUTO,1170,,VILA PAULISTA,11510-010,CUBATAO,SAO PAULO,ALE,ETANOL,R$ / litro,4.49,5/14/2025
 21.795.019/0001-41,BRENO AGOSTINHO MILAGRES SILVEIRA 05550717662,,AVENIDA PECUARISTA CARLOS MACHADO RANGEL,426,LETRA A,CASTANHEIRAS,35054-797,GOVERNADOR VALADARES,MINAS GERAIS,COPA ENERGIA,GLP,R$ / 13 kg,117.00,5/12/2025
 04.637.870/0001-27,CIMINI PRAIS CIA LTDA - ME,,AVENIDA PRESIDENTE TANCREDO NEVES,1243,,SALATIEL,35300-543,CARATINGA,MINAS GERAIS,RAIZEN,GASOLINA COMUM,R$ / litro,6.29,5/13/2025
 04.637.870/0001-27,CIMINI PRAIS CIA LTDA - ME,,AVENIDA PRESIDENTE TANCREDO NEVES,1243,,SALATIEL,35300-543,CARATINGA,MINAS GERAIS,RAIZEN,GASOLINA ADITIVADA,R$ / litro,6.49,5/13/2025
 04.637.870/0001-27,CIMINI PRAIS CIA LTDA - ME,,AVENIDA PRESIDENTE TANCREDO NEVES,1243,,SALATIEL,35300-543,CARATINGA,MINAS GERAIS,RAIZEN,DIESEL S500,R$ / litro,6.19,5/13/2025
 04.637.870/0001-27,CIMINI PRAIS CIA LTDA - ME,,AVENIDA PRESIDENTE TANCREDO NEVES,1243,,SALATIEL,35300-543,CARATINGA,MINAS GERAIS,RAIZEN,DIESEL S10,R$ / litro,6.29,5/13/2025
 04.637.870/0001-27,CIMINI PRAIS CIA LTDA - ME,,AVENIDA PRESIDENTE TANCREDO NEVES,1243,,SALATIEL,35300-543,CARATINGA,MINAS GERAIS,RAIZEN,ETANOL,R$ / litro,4.49,5/13/2025
 26.823.549/0001-70,PLAZA AUTO POSTO LTDA.,,AVENIDA GOVERNADOR MAGALHAES PINTO,1024,,NITEROI,35500-220,DIVINOPOLIS,MINAS GERAIS,BRANCA,GASOLINA COMUM,R$ / litro,5.99,5/12/2025
 26.823.549/0001-70,PLAZA AUTO POSTO LTDA.,,AVENIDA GOVERNADOR MAGALHAES PINTO,1024,,NITEROI,35500-220,DIVINOPOLIS,MINAS GERAIS,BRANCA,DIESEL S500,R$ / litro,5.89,5/12/2025
 26.823.549/0001-70,PLAZA AUTO POSTO LTDA.,,AVENIDA GOVERNADOR MAGALHAES PINTO,1024,,NITEROI,35500-220,DIVINOPOLIS,MINAS GERAIS,BRANCA,ETANOL,R$ / litro,4.09,5/12/2025
 22.624.755/0003-61,J.V.J COMERCIO DE GAS LTDA,,RUA PADRE  GODINHO,SN,,SANTA TEREZINHA,48011-320,ALAGOINHAS,BAHIA,BAHIANA,GLP,R$ / 13 kg,122.00,5/14/2025
 19.226.487/0001-53,IVANILSON LIMA MACEDO 62186175215,,RUA AFONSO PENA,1168,,ALTAMIRA,68515-000,PARAUAPEBAS,PARA,BRANCA,GLP,R$ / 13 kg,135.00,5/13/2025
 27.375.291/0001-59,CARLINHOS PEDRASSANI COMERCIO DE GAS LTDA,,RUA AMADEU FURTADO,511,,PARQUELANDIA,60450-135,FORTALEZA,CEARA,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,102.00,5/13/2025
 27.189.412/0001-78,DISK GAS DA ANA LTDA,,QUADRA QNM 7 CONJUNTO J LOTE,48,,CEILANDIA SUL (CEILANDIA),72215-070,BRASILIA,DISTRITO FEDERAL,BRANCA,GLP,R$ / 13 kg,99.99,5/12/2025
 17.791.813/0001-40,DISK CERVEJA EIRELI ME,,AVENIDA FARIA PEREIRA,3440,,MARCIANO BRANDAO,34742-224,PATROCINIO,MINAS GERAIS,BRANCA,GLP,R$ / 13 kg,100.00,5/15/2025
 26.981.317/0001-40,J J GOMES DE SOUSA,J SILVESTRE DISTRIBUIDORA DE BEBIDAS E ALIMENTOS,RUA   FLAMBOIAN,903,,JARDIM PRIMAVERA,69314-184,BOA VISTA,RORAIMA,AMAZONGÁS,GLP,R$ / 13 kg,130.00,5/14/2025
 27.160.629/0001-55,AUTO POSTO SCJ LTDA,,AVENIDA JOAO TEIXEIRA,1237,,ROTARY CLUB DE ITABAIANA,49506-093,ITABAIANA,SERGIPE,BRANCA,GASOLINA COMUM,R$ / litro,6.51,5/13/2025
 27.160.629/0001-55,AUTO POSTO SCJ LTDA,,AVENIDA JOAO TEIXEIRA,1237,,ROTARY CLUB DE ITABAIANA,49506-093,ITABAIANA,SERGIPE,BRANCA,GASOLINA ADITIVADA,R$ / litro,6.51,5/13/2025
 27.160.629/0001-55,AUTO POSTO SCJ LTDA,,AVENIDA JOAO TEIXEIRA,1237,,ROTARY CLUB DE ITABAIANA,49506-093,ITABAIANA,SERGIPE,BRANCA,DIESEL S500,R$ / litro,5.47,5/13/2025
 27.160.629/0001-55,AUTO POSTO SCJ LTDA,,AVENIDA JOAO TEIXEIRA,1237,,ROTARY CLUB DE ITABAIANA,49506-093,ITABAIANA,SERGIPE,BRANCA,DIESEL S10,R$ / litro,5.64,5/13/2025
 01.991.461/0026-94,S S COMERCIO DE COMBUSTIVEIS SA,,AVENIDA MARECHAL HUMBERTO DE ALENCAR CASTELO BRANCO,64,,LICORSUL,95705-880,BENTO GONCALVES,RIO GRANDE DO SUL,IPIRANGA,GASOLINA COMUM,R$ / litro,6.29,5/12/2025
 01.991.461/0026-94,S S COMERCIO DE COMBUSTIVEIS SA,,AVENIDA MARECHAL HUMBERTO DE ALENCAR CASTELO BRANCO,64,,LICORSUL,95705-880,BENTO GONCALVES,RIO GRANDE DO SUL,IPIRANGA,GASOLINA ADITIVADA,R$ / litro,6.59,5/12/2025
 01.991.461/0026-94,S S COMERCIO DE COMBUSTIVEIS SA,,AVENIDA MARECHAL HUMBERTO DE ALENCAR CASTELO BRANCO,64,,LICORSUL,95705-880,BENTO GONCALVES,RIO GRANDE DO SUL,IPIRANGA,DIESEL S500,R$ / litro,5.93,5/12/2025
 01.991.461/0026-94,S S COMERCIO DE COMBUSTIVEIS SA,,AVENIDA MARECHAL HUMBERTO DE ALENCAR CASTELO BRANCO,64,,LICORSUL,95705-880,BENTO GONCALVES,RIO GRANDE DO SUL,IPIRANGA,DIESEL S10,R$ / litro,6.03,5/12/2025
 23.784.703/0001-53,AUTO POSTO PORTAL TUDE BASTOS LTDA,,AVENIDA DO TRABALHADOR,907,ANEXO POSTO,SITIO DO CAMPO,11725-000,PRAIA GRANDE,SAO PAULO,BRANCA,GASOLINA COMUM,R$ / litro,6.47,5/12/2025
 23.784.703/0001-53,AUTO POSTO PORTAL TUDE BASTOS LTDA,,AVENIDA DO TRABALHADOR,907,ANEXO POSTO,SITIO DO CAMPO,11725-000,PRAIA GRANDE,SAO PAULO,BRANCA,GASOLINA ADITIVADA,R$ / litro,6.56,5/12/2025
 23.784.703/0001-53,AUTO POSTO PORTAL TUDE BASTOS LTDA,,AVENIDA DO TRABALHADOR,907,ANEXO POSTO,SITIO DO CAMPO,11725-000,PRAIA GRANDE,SAO PAULO,BRANCA,DIESEL S500,R$ / litro,6.47,5/12/2025
 23.784.703/0001-53,AUTO POSTO PORTAL TUDE BASTOS LTDA,,AVENIDA DO TRABALHADOR,907,ANEXO POSTO,SITIO DO CAMPO,11725-000,PRAIA GRANDE,SAO PAULO,BRANCA,DIESEL S10,R$ / litro,6.47,5/12/2025
 23.784.703/0001-53,AUTO POSTO PORTAL TUDE BASTOS LTDA,,AVENIDA DO TRABALHADOR,907,ANEXO POSTO,SITIO DO CAMPO,11725-000,PRAIA GRANDE,SAO PAULO,BRANCA,ETANOL,R$ / litro,4.49,5/12/2025
 26.209.788/0001-34,MAIS GAS COMERCIO LTDA,MAIS GAS,RUA ORCIVAL BARBOSA VELHO,S/N,LOTE  2436,NOVA CIDADE,24804-144,ITABORAI,RIO DE JANEIRO,BRANCA,GLP,R$ / 13 kg,101.99,5/14/2025
 26.752.216/0001-05,JEGLP COMERCIO DE GAS LTDA,,AVENIDA MANOEL DUARTE,S/N,,CENTRO,28800-000,RIO BONITO,RIO DE JANEIRO,ULTRAGAZ,GLP,R$ / 13 kg,92.99,5/12/2025
